Order;GroupID;CenterSize;kG;ClassSizes;Rank;Nilpotent;Solvable;DerivedLength;FittingDerivedLength;FittingSize;PrimeDivisors;CommutingProb;Ratio
104;104.6;2;29;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,26];3;false;true;2;1;52;[2,13];0.27884615384615385;3.5862068965517242
104;104.7;4;32;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,13];3;false;true;2;1;52;[2,13];0.30769230769230771;3.25
104;104.8;2;29;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,26];3;false;true;2;1;52;[2,13];0.27884615384615385;3.5862068965517242
104;104.9;104;104;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;104;[2,13];1.;1.
104;104.10;26;65;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;104;[2,13];0.625;1.6000000000000001
104;104.11;26;65;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;104;[2,13];0.625;1.6000000000000001
104;104.12;2;14;[1,1,4,4,4,4,4,4,13,13,13,13,13,13];3;false;true;2;1;26;[2,13];0.13461538461538461;7.4285714285714288
104;104.13;4;32;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,13];3;false;true;2;1;52;[2,13];0.30769230769230771;3.25
104;104.14;104;104;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;104;[2,13];1.;1.
105;105.1;5;25;[1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7];3;false;true;2;1;35;[3,5,7];0.23809523809523808;4.2000000000000002
105;105.2;105;105;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;105;[3,5,7];1.;1.
106;106.1;1;28;[1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,53];3;false;true;2;1;53;[2,53];0.26415094339622641;3.7857142857142856
106;106.2;106;106;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;106;[2,53];1.;1.
107;107.1;107;107;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;107;[107];1.;1.
108;108.1;2;30;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,27];3;false;true;2;1;54;[2,3];0.27777777777777779;3.6000000000000001
108;108.2;108;108;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;108;[2,3];1.;1.
108;108.3;9;36;[1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4];3;false;true;2;1;36;[2,3];0.33333333333333331;3.
108;108.4;2;30;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,27];3;false;true;2;1;54;[2,3];0.27777777777777779;3.6000000000000001
108;108.5;108;108;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;108;[2,3];1.;1.
108;108.6;6;36;[1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9];3;false;true;2;1;54;[2,3];0.33333333333333331;3.
108;108.7;18;54;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3];3;false;true;2;1;54;[2,3];0.5;2.
108;108.8;2;20;[1,1,2,2,3,3,3,3,6,6,6,6,6,6,9,9,9,9,9,9];5;false;true;2;2;54;[2,3];0.18518518518518517;5.4000000000000004
108;108.9;2;20;[1,1,2,2,3,3,3,3,6,6,6,6,6,6,9,9,9,9,9,9];5;false;true;2;2;54;[2,3];0.18518518518518517;5.4000000000000004
108;108.10;2;30;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,27];3;false;true;2;1;54;[2,3];0.27777777777777779;3.6000000000000001
108;108.11;6;20;[1,1,1,1,1,1,6,6,6,6,6,6,6,6,9,9,9,9,9,9];3;false;true;3;2;54;[2,3];0.18518518518518517;5.4000000000000004
108;108.12;108;108;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;108;[2,3];1.;1.
108;108.13;12;44;[1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3];2;true;true;2;2;108;[2,3];0.40740740740740738;2.4545454545454546
108;108.14;12;44;[1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3];2;true;true;2;2;108;[2,3];0.40740740740740738;2.4545454545454546
108;108.15;3;14;[1,1,1,9,9,9,9,9,9,9,9,9,12,12];3;false;true;3;2;27;[2,3];0.12962962962962962;7.7142857142857144
108;108.16;1;18;[1,2,2,2,2,2,3,4,4,4,4,6,6,6,6,9,18,27];8;false;true;2;1;27;[2,3];0.16666666666666666;6.
108;108.17;1;11;[1,2,6,6,9,9,9,12,18,18,18];6;false;true;3;2;27;[2,3];0.10185185185185185;9.8181818181818183
108;108.18;9;36;[1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4];3;false;true;2;1;36;[2,3];0.33333333333333331;3.
108;108.19;3;20;[1,1,1,3,3,3,3,3,3,3,3,3,3,3,12,12,12,12,12,12];3;false;true;2;1;36;[2,3];0.18518518518518517;5.4000000000000004
108;108.20;9;36;[1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4];3;false;true;2;1;36;[2,3];0.33333333333333331;3.
108;108.21;3;20;[1,1,1,3,3,3,3,3,3,3,3,3,3,3,12,12,12,12,12,12];3;false;true;2;1;36;[2,3];0.18518518518518517;5.4000000000000004
108;108.22;3;20;[1,1,1,3,3,3,3,3,3,3,3,3,3,3,12,12,12,12,12,12];3;false;true;2;1;36;[2,3];0.18518518518518517;5.4000000000000004
108;108.23;6;36;[1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9];3;false;true;2;1;54;[2,3];0.33333333333333331;3.
108;108.24;18;54;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3];3;false;true;2;1;54;[2,3];0.5;2.
108;108.25;2;20;[1,1,2,2,3,3,3,3,6,6,6,6,6,6,9,9,9,9,9,9];5;false;true;2;2;54;[2,3];0.18518518518518517;5.4000000000000004
108;108.26;2;20;[1,1,2,2,3,3,3,3,6,6,6,6,6,6,9,9,9,9,9,9];5;false;true;2;2;54;[2,3];0.18518518518518517;5.4000000000000004
108;108.27;2;30;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,27];3;false;true;2;1;54;[2,3];0.27777777777777779;3.6000000000000001
108;108.28;6;20;[1,1,1,1,1,1,6,6,6,6,6,6,6,6,9,9,9,9,9,9];3;false;true;3;2;54;[2,3];0.18518518518518517;5.4000000000000004
108;108.29;108;108;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;108;[2,3];1.;1.
108;108.30;12;44;[1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3];2;true;true;2;2;108;[2,3];0.40740740740740738;2.4545454545454546
108;108.31;12;44;[1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3];2;true;true;2;2;108;[2,3];0.40740740740740738;2.4545454545454546
108;108.32;18;54;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3];3;false;true;2;1;54;[2,3];0.5;2.
108;108.33;6;36;[1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9];3;false;true;2;1;54;[2,3];0.33333333333333331;3.
108;108.34;2;30;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,27];3;false;true;2;1;54;[2,3];0.27777777777777779;3.6000000000000001
108;108.35;108;108;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;108;[2,3];1.;1.
108;108.36;3;18;[1,1,1,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9];3;false;true;2;1;27;[2,3];0.16666666666666666;6.
108;108.37;1;12;[1,2,4,4,4,4,4,4,9,18,27,27];6;false;true;2;1;27;[2,3];0.1111111111111111;9.
108;108.38;3;27;[1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,6,6,6,6,6,6,9,9,9];6;false;true;2;1;27;[2,3];0.25;4.
108;108.39;1;18;[1,2,2,2,2,2,3,4,4,4,4,6,6,6,6,9,18,27];8;false;true;2;1;27;[2,3];0.16666666666666666;6.
108;108.40;1;15;[1,2,2,2,4,4,4,4,4,9,9,9,18,18,18];5;false;true;2;1;27;[2,3];0.1388888888888889;7.2000000000000002
108;108.41;9;36;[1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4];3;false;true;2;1;36;[2,3];0.33333333333333331;3.
108;108.42;18;54;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3];3;false;true;2;1;54;[2,3];0.5;2.
108;108.43;6;36;[1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9];3;false;true;2;1;54;[2,3];0.33333333333333331;3.
108;108.44;2;30;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,27];3;false;true;2;1;54;[2,3];0.27777777777777779;3.6000000000000001
108;108.45;108;108;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;108;[2,3];1.;1.
109;109.1;109;109;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;109;[109];1.;1.
110;110.1;1;11;[1,10,11,11,11,11,11,11,11,11,11];3;false;true;2;1;11;[2,5,11];0.10000000000000001;10.
110;110.2;2;14;[1,1,5,5,5,5,11,11,11,11,11,11,11,11];3;false;true;2;1;22;[2,5,11];0.12727272727272726;7.8571428571428568
110;110.3;11;44;[1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5];3;false;true;2;1;55;[2,5,11];0.40000000000000002;2.5
110;110.4;5;35;[1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,11,11,11];3;false;true;2;1;55;[2,5,11];0.31818181818181818;3.1428571428571428
110;110.5;1;29;[1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,55];3;false;true;2;1;55;[2,5,11];0.26363636363636361;3.7931034482758621
110;110.6;110;110;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;110;[2,5,11];1.;1.
111;111.1;1;15;[1,3,3,3,3,3,3,3,3,3,3,3,3,37,37];3;false;true;2;1;37;[3,37];0.13513513513513514;7.4000000000000004
111;111.2;111;111;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;111;[3,37];1.;1.
112;112.1;8;40;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7];3;false;true;2;1;56;[2,7];0.35714285714285715;2.7999999999999998
112;112.2;112;112;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;112;[2,7];1.;1.
112;112.3;8;40;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7];3;false;true;2;1;56;[2,7];0.35714285714285715;2.7999999999999998
112;112.4;4;34;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14];3;false;true;2;1;56;[2,7];0.30357142857142855;3.2941176470588234
112;112.5;2;31;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,28];3;false;true;2;1;56;[2,7];0.2767857142857143;3.6129032258064515
112;112.6;2;31;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,28];3;false;true;2;1;56;[2,7];0.2767857142857143;3.6129032258064515
112;112.7;2;31;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,28];3;false;true;2;1;56;[2,7];0.2767857142857143;3.6129032258064515
112;112.8;8;40;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7];3;false;true;2;1;56;[2,7];0.35714285714285715;2.7999999999999998
112;112.9;4;34;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14];3;false;true;2;1;56;[2,7];0.30357142857142855;3.2941176470588234
112;112.10;8;40;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7];3;false;true;2;1;56;[2,7];0.35714285714285715;2.7999999999999998
112;112.11;4;34;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14];3;false;true;2;1;56;[2,7];0.30357142857142855;3.2941176470588234
112;112.12;4;34;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14];3;false;true;2;1;56;[2,7];0.30357142857142855;3.2941176470588234
112;112.13;4;34;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14];3;false;true;2;1;56;[2,7];0.30357142857142855;3.2941176470588234
112;112.14;2;22;[1,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,14,14,28];5;false;true;2;2;56;[2,7];0.19642857142857142;5.0909090909090908
112;112.15;2;22;[1,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,14,14,28];5;false;true;2;2;56;[2,7];0.19642857142857142;5.0909090909090908
112;112.16;2;22;[1,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,14,14,28];5;false;true;2;2;56;[2,7];0.19642857142857142;5.0909090909090908
112;112.17;2;22;[1,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,14,14,28];5;false;true;2;2;56;[2,7];0.19642857142857142;5.0909090909090908
112;112.18;4;34;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14];3;false;true;2;1;56;[2,7];0.30357142857142855;3.2941176470588234
112;112.19;112;112;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;112;[2,7];1.;1.
112;112.20;28;70;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;112;[2,7];0.625;1.6000000000000001
112;112.21;28;70;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;112;[2,7];0.625;1.6000000000000001
112;112.22;112;112;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;112;[2,7];1.;1.
